doc_id,gl_ratio_no_set,gl_ratio_set
nyp.33433076081649,1.54335378323108,0.638172043010753
uc1.b3728033,1.30615942028985,0.610596026490066
nyp.33433074968045,1.30754845290717,0.468782699686083
uc2.ark+=13960=t3125st2r,1.68748050651862,0.514810648668916
uva.x001705067,1.48759431717762,0.506679700228087
mdp.39076002607435,1.47051597051597,0.55115712545676
mdp.39015010776881,1.58673672478306,0.585838607594937
nyp.33433082530043,1.39723813721169,0.598049837486457
nyp.33433068179559,1.34428017450315,0.458617863971592
uc2.ark+=13960=t2h70dm6b,2.52893467777291,0.816239316239316
uc2.ark+=13960=t7pn9035n,2.04183467741935,0.673067454455933
nyp.33433074807342,1.66092563872337,0.560698335363378
nyp.33433082485636,1.57977922729553,0.766172506738544
nyp.33433076054620,1.18168327326691,0.464031339031339
uc2.ark+=13960=t1pg1k81k,1.4974358974359,0.573191250701066
uc2.ark+=13960=t7np1xq4d,1.34879904520364,0.59520697167756
nyp.33433082251855,1.41484523984157,0.473259334006054
mdp.39015013429249,1.33306331848252,0.46756082345602
mdp.39076002660483,1.37288634024408,0.574754267977237
nyp.33433082524822,1.98515376458112,0.959214501510574
nyp.33433074926712,1.34774946765548,0.461614173228346
LindsayVoyageToArcturus1920,1.32273291925466,0.450331125827815
4485,1.67650230369572,0.572884359769606
4463,1.43106261472568,0.51174711661683
nyp.33433082514302,1.31294289287203,0.500870170553428
4459,1.46941457586619,0.467339667458432
4458,1.16604325906651,0.480166346769034
4497,1.54175824175824,0.512026458208058
mdp.39015063960556,1.46978503551988,0.510265183917879
nyp.33433075746812,1.20600536862476,0.431018935978359
nyp.33433074970710,1.25510616784631,0.488513220632857
mdp.39015031235545,2.38932633420822,0.827922077922078
4449,1.14310197086547,0.420902160101652
nyp.33433076047608,1.26157267030524,0.445625
4625,1.01607267645003,0.539247311827957
4529,1.97864225781846,0.948768472906404
mdp.39076002194368,1.34971498998613,0.586102719033233
4528,1.18922191946715,0.567300916138125
4599,2.21724759615385,0.847294938917976
nyp.33433075732655,1.37220399642112,0.481319322825452
mdp.39015002753815,1.42241768155165,0.491301059001513
4605,1.55603553671856,0.569661995053586
4514,1.51196369636964,0.827586206896552
4611,1.56027527289986,0.570063694267516
uc1.32106002123104,1.29886649228086,0.477607864554888
dul1.ark+=13960=t16m3xm4f,1.19347889944189,0.472587719298246
4705,1.52002976559593,0.554979253112033
njp.32101067301786,1.33705080545229,0.589203423304806
4708,1.13415414922433,0.402657128257537
uc2.ark+=13960=t93776z9n,1.1832884097035,0.443486295041577
mdp.39015063096088,1.85077616424637,0.730169971671388
uc1.31822033251729,1.34081715210356,0.572614107883817
nyp.33433074968417,1.05142716535433,0.519298245614035
nyp.33433076073893,1.46443514644351,0.470256187581416
4730,1.62466111055327,0.562125107112254
4720,1.16962476699895,0.532093362509117
4655,1.30699394754539,0.440993788819876
mdp.39015062473205,1.53792675356921,0.564341085271318
4698,1.14563738242946,0.452310426540284
4690,1.73300106799573,0.627101879327399
nyp.33433076072051,1.38240555614017,0.458143074581431
mdp.39015085351131,1.42736616045406,0.582677165354331
4748,0.997296079315007,0.490388387602982
uc2.ark+=13960=t9c53g45j,1.22406060001993,0.48682745825603
uc2.ark+=13960=t70v8bj6k,1.1862893867714,0.473214285714286
uc2.ark+=13960=t23b5ww6x,1.40885014345619,0.530268199233716
11113,1.15459107938079,0.446471600688468
11114,1.2544268963867,0.441689623507805
11109,1.25168864586684,0.474062854979175
10008,1.25159720109522,0.456360078277886
11018,1.14867374005305,0.401445086705202
10216,1.33609253953093,0.442612942612943
11123,0.870235242866478,0.380541505504314
11121,1.43291575889615,0.486614853195164
10235,1.52740039688597,0.532409698169223
11022,1.15971394517282,0.434900542495479
11156,1.23624880663876,0.454390160573967
11148,1.18480272771554,0.476210350584307
11141,1.14008014323472,0.445501097293343
11166,1.08031824209131,0.520652173913044
11169,1.34170602547588,0.491025129637016
10265,1.00013022528975,0.40032154340836
10250,1.66569598136284,0.675718849840256
11203,1.3563751317176,0.485931810658722
11191,1.51598532494759,0.524413443246671
11030,1.64868342902396,0.516483516483517
10270,1.59219554030875,0.470734302944307
10272,1.18078487676478,0.451099830795262
10269,2.489252814739,1.11253196930946
LovecraftCharlesDexter1927,0.967169050590381,0.406887328652625
10286,0.997416020671835,0.414546757434611
11226,1.29298236487541,0.417057444314185
10053,1.18480773271696,0.433214427269124
10292,1.15608962323194,0.448218997361478
11234,1.18030678791219,0.474909674829386
11242,1.32213057213057,0.433201296362982
10298,1.3891394212702,0.46105527638191
10302,1.30599023223363,0.468684321143338
10312,1.26234239033919,0.448211425520555
10310,1.03011803011803,0.464654487688642
11100,1.76491950127103,0.65554881746513
11255,1.30174585251455,0.47399577167019
11252,0.915168622790076,0.386466165413534
10301,1.34974656046343,0.468315301391036
10065,1.9118670886076,0.666906474820144
11277,1.50355479284138,0.620030581039755
11285,1.10366392495412,0.402383456011216
11298,1.24169504773603,0.450809061488673
11302,1.21807407407407,0.431869918699187
11311,1.34766649187205,0.463798530954879
10086,1.33926417370326,0.598303393213573
10083,1.17631983598155,0.451260820474219
10336,0.971403559964984,0.473726114649682
11305,0.70162754839815,0.341765873015873
11300,1.2505238964375,0.449215832710978
10330,1.7777045579352,0.605929919137466
10337,1.17932401418736,0.475890985324948
11349,1.35923629702691,0.425577264653641
10362,1.28752359495829,0.419725502713055
10361,1.041161998486,0.447960618846695
10365,1.60638508824113,0.578619367209971
10359,1.01267337886362,0.42457507082153
10353,1.61661848363331,0.543667123914037
10357,1.65803985001103,0.540109034267913
10355,1.28723798924133,0.464412111679119
10096,1.65786958759097,0.540498442367601
11323,1.09645267618898,0.48438855160451
10090,1.25509683995923,0.489513822688275
11339,1.0963964781701,0.454192546583851
11316,1.21892838115534,0.400824317362184
11384,1.29210084033613,0.463870431893688
11385,0.843960020678959,0.378433889602054
11383,1.69488804393747,0.551149166291122
11364,3.13972736124635,1.36557610241821
11358,0.701582553314677,0.352785846316345
11043,1.23594121270791,0.475780409041981
11044,1.44966505832201,0.470031545741325
10377,1.54533913674284,0.513922518159806
10380,1.8427015891701,0.535342261904762
11416,1.10972684876749,0.431422236300285
11046,1.02472455972933,0.395918367346939
10108,0.872168421052632,0.357789423535017
11404,1.26375,0.495825049701789
10403,1.24676042498311,0.431531783814058
11396,1.09097215340402,0.436594202898551
10435,1.447889485802,0.497823506133755
11442,1.11159068865179,0.390238037989901
10460,1.41516117605384,0.534914950760967
DinesenGothicTales1934,1.59650265091619,0.557121096725057
11472,1.82751381988664,0.569570358691368
11469,1.16584458639929,0.468926553672316
11468,1.25852883447051,0.470718722271517
11462,1.39141653501843,0.443375040102663
10476,0.990644224196856,0.410372848948375
10117,1.24159021406728,0.593386952636282
11499,0.987422199170125,0.39025974025974
10490,1.79719462302747,0.675931072818232
10494,1.60165389269867,0.592998955067921
10514,1.80068434559453,0.539269051321928
11552,0.976942080702717,0.412889812889813
11545,1.21183424431168,0.448532144184318
10531,2.12927641537996,1.01928020565553
10526,0.936472384830746,0.407457811649428
11519,1.21651472650771,0.443695861405197
11535,1.16353293413174,0.417337627482555
10561,1.59290558163798,0.566966398485566
11591,1.11671436305979,0.393112853733379
11575,1.78803356439256,0.590441176470588
11061,1.77896876732582,0.538771031455742
11564,1.12166282904972,0.456606724003127
11584,1.37295490112392,0.496367112810707
10543,1.28521501291597,0.49017199017199
10542,1.43702395407882,0.495137420718816
11606,0.813861167778574,0.370106761565836
11593,1.05178274962448,0.411124076234928
11592,1.75429574815001,0.660822249093108
10588,1.45697415545446,0.511243689765948
10889,1.78170798898072,0.680299539170507
11101,1.74353045798133,0.678839957035446
10622,1.34011545377117,0.516934801016088
10621,1.2824137652476,0.494136676101901
11664,1.35785869383665,0.543884220354809
10151,1.57286155202822,0.555370524562864
11675,1.3638548951049,0.493192797540624
10645,1.3110796460177,0.533650039588282
11681,1.45638641557009,0.461389212262321
11074,0.843579057046106,0.409052453468697
11073,1.85994867745756,0.615454545454545
10679,1.4156633547633,0.512981199641898
10690,1.41180479825518,0.489629930866206
10661,1.57637157107232,0.531894934333959
10665,1.32678403017919,0.503150315031503
10688,1.65329289428076,0.574412532637076
11709,1.28030765474301,0.49424736337488
11703,1.36710590531967,0.457496796240923
11711,0.593936286135504,0.33408287825249
11730,1.29000765696784,0.437376400791035
11736,1.6545262348645,0.546274323682962
11724,1.6762227702425,0.574883720930233
10700,1.67553191489362,0.77788191190253
10723,1.30448194520051,0.496327792810205
10736,1.34403424291065,0.497237569060773
10733,1.70269976050512,0.720364741641337
10746,1.31003946481856,0.529597830998644
11081,1.08259938109974,0.399459783913565
10761,2.25175438596491,0.736408566721582
11778,1.30231313324412,0.407379327773566
10778,1.51009657594381,0.554634904194718
10774,1.40130525797316,0.582164890633763
11782,1.11503150315032,0.550378567268492
10793,1.40280402316367,0.536520584329349
10765,1.64824581518,0.577377892030848
11809,1.13071246097076,0.412662662662663
11803,1.19335843889079,0.424478355652445
10829,1.10907230559345,0.399812734082397
10827,1.1949098621421,0.448338809784593
10828,1.15724937862469,0.449596774193548
10181,2.62292051756007,1.14027777777778
10835,1.85496605084478,0.625169760072431
10834,1.04221564936811,0.501491053677932
10832,1.11676528599606,0.445529676934636
10803,1.31262448291711,0.463768115942029
10808,1.40750773993808,0.56015037593985
PeakeTitusGroan1946,1.57694464172242,0.445449561403509
10814,1.37869292748433,0.485307621671258
10853,1.24126390392755,0.487484089944845
11829,1.45511807193755,0.387518764743727
10838,1.3079561868079,0.433794162826421
11836,1.62508185985593,0.495001851166235
10862,1.20945428326799,0.397871262037506
10877,1.1966140423764,0.480895915678524
10874,1.03332656995029,0.379149519890261
10911,1.40736571244773,0.468367346938776
10916,0.951401492236338,0.372352941176471
10922,1.07988123851265,0.385350318471338
10923,1.30500252016129,0.483463396506875
10883,1.7656699889258,0.749277456647399
Derleth1948,1.69792694965449,0.874031007751938
10917,0.997950055907566,0.408441116405718
11860,1.42857142857143,0.491992551210428
11877,1.3604055131564,0.485294117647059
11882,1.66052528420227,0.592570036540804
11096,1.05154115675621,0.414035087719298
10954,1.29707454034961,0.537808329963607
10951,1.42666731291198,0.453219592735278
10968,1.26799661240237,0.486735445836404
10962,1.34383128948346,0.473548387096774
11900,1.15993858936151,0.437959025898724
11896,1.67487479131886,0.494578815679733
10993,1.42170265651701,0.499819168173599
11928,1.29581795817958,0.478649068322981
11921,1.21005154639175,0.478382706164932
11927,0.975700455215747,0.414486279514997
11932,1.66716842281318,0.498930252460419
11004,1.38848492072953,0.530551415797317
11007,1.39685831302815,0.457159453964566
11098,1.45697009856705,0.507456670697299
11099,2.11005199306759,0.879310344827586
11907,1.0317100792752,0.409919028340081
11903,1.22326567706756,0.459392655367232
10202,1.36948991374041,0.475465313028765
10970,1.07907939794537,0.418653576437588
10986,1.70389631170494,0.562300319488818
10983,1.5248766041461,0.537661050545094
11013,1.08265704839194,0.446853741496599
20041,1.12705951580363,0.381320224719101
20032,1.66784931649797,0.649236192714454
20008,1.69803538478237,0.599708171206226
20002,0.982667194301543,0.392680514342235
20026,1.12339501510574,0.449233016800584
20021,1.23360417875798,0.484983766233766
23468,1.32383040935673,0.474440360841965
20044,1.01062009978617,0.398241206030151
20049,1.59680222453945,0.65270618556701
20065,1.3191516064257,0.497820823244552
20078,1.7097909556314,0.638421358096344
20079,1.29694821578758,0.448180984408438
20075,1.49120513429998,0.663056558363418
20070,1.55864347488096,0.605884975479269
20106,1.2025730484082,0.47948717948718
20114,1.6386927394532,0.510820895522388
20083,1.0238130785309,0.397758152173913
20089,1.38219895287958,0.557692307692308
20088,1.87026857232606,0.676593210244193
23474,1.58913057264253,0.501040221914008
20102,1.79516380655226,0.618841364374662
20136,1.62270901330655,0.478960396039604
20139,1.10310701956272,0.45171909290417
20162,1.57866542447886,0.5625
20163,1.83971201212581,0.648427672955975
20133,1.22059148090929,0.517683239364429
20152,1.63941832556826,0.588170865279299
20151,1.98333333333333,0.663683466792275
20176,1.50797872340426,0.541688515993707
20194,1.31562135266294,0.434120107559008
20205,1.31770182809129,0.501726689689196
20240,1.64358039692183,0.589276681841174
20222,1.16060136021954,0.465608465608466
20233,1.17135549872123,0.480688497061293
20218,1.395428802589,0.504530281354316
20219,1.60361596009975,0.598337950138504
23487,0.95173564753004,0.408490902604353
20290,1.21839194978579,0.476689976689977
20293,1.56174352688831,0.573468447719945
20270,1.29643642762868,0.469472885855138
20350,1.43892724375996,0.436410739519548
20352,1.40639767357325,0.511551155115512
20335,1.45168878166466,0.49531659797677
20380,1.25806350303068,0.394879927503398
20371,1.14663167104112,0.477064220183486
20370,1.14458067040563,0.440419769803656
20374,1.07582521219742,0.45348425893173
21104,1.58425217278506,0.713350785340314
BlochPsycho1959,1.60350771998201,0.586289837642814
JacksonHillHouse1959,1.75516441821248,0.567243035542747
20390,1.12527611233828,0.496585365853659
20393,1.27990841442473,0.510926118626431
20427,1.16211995002082,0.472263868065967
20428,1.47441023590564,0.481283422459893
20414,1.51947046527832,0.468944099378882
20417,1.47814661134163,0.577449370552819
20433,1.41611927849025,0.517047906776003
20471,1.70477906427221,0.479640718562874
20474,1.48392511297611,0.544399303540337
20450,1.17220393095879,0.4375
20496,1.24876137803894,0.499762244412744
20481,1.11100058028683,0.537773804202056
20480,2.04181343029201,0.724379719525351
20485,1.04196342637151,0.436197440585009
20505,1.74745050989802,0.619018023617154
23507,1.09742294087923,0.410376063683777
20526,1.42282798108041,0.512479201331115
20522,1.49503199730549,0.514236410698878
20544,1.74703114496975,0.76985111662531
20563,1.44259281950741,0.526088831392842
20533,1.55217133540833,0.447563559322034
20582,1.51906364595368,0.455474452554745
23514,1.21744372990354,0.404208542713568
20573,1.16267046973884,0.446428571428571
20572,0.998958815363258,0.501939864209505
20592,1.22046672114773,0.48963963963964
20665,1.15043825651422,0.435607219333129
20618,1.28105069722192,0.495557749259625
20661,1.82555957646428,0.57411028549081
23516,1.24161632993126,0.466022766471197
20642,1.5191523574341,0.472755905511811
20648,1.08217005076142,0.436598096407737
20649,1.10132046724225,0.54073199527745
20653,1.61661688840619,0.688888888888889
20655,1.13291746641075,0.688289806234204
20620,1.87124416964964,0.730870712401055
20632,1.3444963655244,0.450332963374029
20709,1.23739174732552,0.492082343626287
20684,1.07742129838831,0.404907975460123
20694,1.13700326466284,0.456132497761862
20698,1.51376944632332,0.518901711102268
20683,1.38688384967529,0.522808586762075
20720,1.61567825494206,0.599657338663621
20723,1.56905873679037,0.548510638297872
20677,1.82380178716491,0.628498727735369
20673,1.07431340872375,0.432064128256513
20671,1.54376163873371,0.727956254272044
20712,1.06733124465964,0.437345570067067
20767,1.32716114696857,0.498688811188811
20737,1.63724219210371,0.567901234567901
20727,1.21380928853755,0.503089143865843
20755,1.46627082302491,0.594987468671679
20750,2.06576556110859,0.659501709819248
20743,1.84405164848941,0.62993762993763
20734,1.33767911674888,0.460745176314039
20791,1.48507574621269,0.483196159122085
20772,1.58804185351271,0.576700052714813
20794,1.28523090992227,0.472856608011981
20820,1.45178298876093,0.436752849596886
20833,1.45841219244945,0.535277516462841
20837,1.08172845063177,0.399370409233998
20821,1.26785714285714,0.463818657367044
20839,1.18479848130841,0.461003295496155
23531,1.4719805081796,0.475225225225225
20842,1.4916964741952,0.550079491255962
20819,1.40322022160665,0.492302653128071
20855,1.5552801189886,0.58393753485778
20866,1.13206288708909,0.461811722912966
20922,1.49453521126761,0.558259968928017
20919,1.27056962025316,0.461795252225519
20871,1.02533798907691,0.369044797345343
20898,1.27758991699969,0.462300076161462
20899,1.97970687711387,0.836704119850187
23537,1.35986900498883,0.4211324570273
20956,0.829542097488922,0.43646669815777
20942,1.13933192897984,0.518878101402373
20936,1.41248286217928,0.495584599081597
20961,0.872795031055901,0.458840900701366
20979,1.46610386288053,0.567110036275695
20996,1.43204697986577,0.467274503419082
20982,1.51610142291644,0.551397655545537
21035,1.86069537186277,0.745188606620477
21028,1.62512242899119,0.538860103626943
21043,1.38237210001503,0.466747646522927
21116,1.22109448571728,0.453572956782199
21143,1.50006920415225,0.566326530612245
21142,1.19836182336182,0.456513183785911
21088,1.64397840010046,0.611295681063123
21147,1.2353122749254,0.502255022550225
21094,1.60825446385013,0.509303721488595
21114,1.51509531933833,0.516930022573363
21079,1.24722360351401,0.44983164983165
21127,1.47300996386729,0.549836218998596
21126,1.46905017646156,0.426925091671032
21221,1.47340705634544,0.500406504065041
21187,1.25351900261412,0.404701931150294
21211,1.50578748862011,0.612866817155756
21179,1.16954116498536,0.529098178587295
21288,1.46159491193738,0.507557944239167
21286,1.15716577991724,0.43552
21318,1.38423538352967,0.449135732502125
21362,1.67805039787798,0.483425414364641
21351,1.37652391372304,0.500199600798403
21356,1.4247143177235,0.538967136150235
21355,1.45090958954201,0.477320516671673
21335,2.03399774955795,0.611228366399325
21379,1.1768102372035,0.505040806529045
21304,1.43356553147575,0.536214953271028
21341,1.1952226811028,0.498171846435101
21330,1.49383014759255,0.556429414077861
21453,1.54050654870327,0.458756724447101
21473,1.32184663948441,0.506538796861377
21443,1.29088216627882,0.49805144193297
21470,1.59319115114585,0.543589743589744
21412,1.31330986442963,0.479659763313609
21469,1.35612525042665,0.456757549105834
21417,1.40352139341159,0.467117988394584
21423,1.05879124648419,0.405575838035181
21390,1.15209896572703,0.430607187112763
21416,1.37852849158083,0.449110974862048
21569,1.47250334160779,0.582919114324446
21565,1.23617511520737,0.468590211833455
21560,1.37479071992346,0.577314071696094
21500,1.28381235100976,0.460227272727273
21494,1.34352575773803,0.45126993502658
21578,1.32572322126661,0.512673753066231
21579,1.59974863845832,0.511359107214029
21501,1.46280719115949,0.591905564924115
21511,1.62893302865178,0.515011547344111
21589,1.40015311981626,0.594533029612756
21542,1.67709740007761,0.427975406236276
21552,1.52227866006558,0.50253807106599
21519,1.19608857615894,0.469350073855244
21488,1.28890176760359,0.430955497382199
21670,0.945882194365817,0.394437420986094
21620,1.32740665481331,0.471029720804563
21685,1.1405713113493,0.393875075803517
21611,1.39475167028898,0.504016913319239
21607,1.06441902468393,0.41127283988851
21631,1.59310344827586,0.505507955936353
21672,1.65842045336922,0.592996816734879
21603,1.55418559377028,0.552250803858521
21739,1.26375674135134,0.379310344827586
21749,1.18861613808756,0.444968024234265
21686,1.7650505623287,0.511581067472306
21734,1.12815511702616,0.41396789636722
21845,1.49700520833333,0.506747159090909
21851,1.70414272030651,0.644497607655502
21904,1.47976249381494,0.53715308863026
21877,1.24597374037902,0.473321234119782
21876,1.40235585864848,0.482703395259449
21905,0.791467052336618,0.412410299704517
21900,1.32190823457916,0.4638671875
21864,1.27065933604734,0.424102812803104
21866,1.04657553067253,0.40511086057873
21967,1.1841622822053,0.379619505794883
21999,1.5005076142132,0.585164835164835
21929,1.04758378078134,0.393511988716502
21920,1.73831094449651,0.536912751677852
22029,1.29560696254992,0.472338642078793
21981,1.45745661832509,0.504749568221071
22133,1.44990530597038,0.423048510219158
22054,1.14202755905512,0.462660944206009
22097,1.23758345546328,0.490078622238862
22073,1.18922921575227,0.415737926376224
22107,1.71022345430108,0.493325594892629
22103,1.22585790653561,0.416646326580425
22168,1.24376917177914,0.483458314953683
22221,1.29941685099537,0.51067463706234
22241,1.44020956123117,0.575132275132275
22193,1.24005173856806,0.514
22305,1.17792250696116,0.416176882171844
22340,1.27141834380718,0.457431960921144
22325,1.51134864080232,0.59
22332,1.67849271240668,0.534825870646766
22375,1.33713819812475,0.532145960034752
22488,1.28071210779974,0.424565140220092
22499,1.61085917391837,0.6033934252386
22492,1.43920618652753,0.515496809480401
22498,1.41223216980183,0.45332936979786
22530,1.81310351487061,0.559815950920245
22723,1.61374002280502,0.586538461538462
22685,1.68553172067549,0.435937911076033
22766,1.44651260064833,0.596482657547631
22783,1.59966316172789,0.48895800933126
22692,1.40936875869999,0.494344644045243
22748,1.86882255389718,0.679572763684913
22628,1.14199825098382,0.485483870967742
22623,1.06220119036004,0.401994301994302
22803,1.22878400372007,0.432593574031136
22678,1.55589386689865,0.632533645406671
22676,1.29695115627917,0.458500462820117
22708,1.61788617886179,0.535931355023239
23601,1.69479920632703,0.467432950191571
22649,1.46328313812976,0.556866446436999
22609,1.14940015995734,0.435807582032494
22741,1.91908792801037,0.647216035634744
22732,1.40491930779701,0.438029020556227
22787,1.88047173820654,0.619198312236287
22878,1.54346653885327,0.548262548262548
22897,1.42149644452835,0.487179487179487
22817,1.20349468200564,0.462962962962963
22904,1.40771058885661,0.516192733017378
22960,1.30121160890392,0.510757314974182
22894,1.39538813239241,0.561410964725882
23062,1.77015474515745,0.661026508742245
23092,1.37669245647969,0.493307839388145
23109,1.27262142381903,0.502086811352254
23200,1.64470958062442,0.439989307671746
23231,0.995234248788368,0.418482080112439
23059,1.10581204593391,0.446467589220685
23165,1.48344798753373,0.471789055854834
23126,1.41215925173835,0.481744421906694
23075,1.49241039497735,0.535211267605634
23191,1.2369287772746,0.510367577756833
23139,1.39398842491754,0.447012215252559
23117,1.33419645840294,0.496447602131439
lovecraft_1920s_a,1.2048698572628,0.572543916720885
lovecraft_1920s_b,0.994081410798406,0.456821480406386
lovecraft_1920s_c,1.14704874985729,0.514729299363057
lovecraft_early,1.06763826606876,0.493285586392122
lovecraft_innsmouth,1.25771248688353,0.55424395727937
lovecraft_late,1.17102914931588,0.485082872928177
lovecraft_mountains,0.840205148833467,0.402711323763955
lovecraft_reanimator,0.89647577092511,0.455162019593067
lovecraft_shadow,0.872095086038673,0.457881136950904
lovecraft_ward,1.00086593317033,0.432387312186978
lovecraft_whisperer,0.982095650084114,0.475103734439834
