doc_id,oed_ratio_no_set,oed_ratio_set
uc1.b3728033,0.753529937444147,0.369156367544331
nyp.33433074968045,0.72849713295106,0.271122994652406
uc2.ark+=13960=t3125st2r,0.835314880178339,0.282484407484408
uva.x001705067,0.860677864427115,0.265561843168957
mdp.39076002607435,0.883755042170884,0.325815738963532
mdp.39015010776881,0.874893253629377,0.328808864265928
nyp.33433082530043,0.659938208032956,0.354533734422003
nyp.33433068179559,0.807690454392136,0.258871436881908
uc2.ark+=13960=t2h70dm6b,1.1542873129109,0.462025316455696
uc2.ark+=13960=t7pn9035n,1.0842523955885,0.392422662495655
nyp.33433074807342,0.777318016006969,0.319444444444444
nyp.33433082485636,0.814373420007223,0.395804195804196
nyp.33433076054620,0.692392624489345,0.254017750059966
uc2.ark+=13960=t1pg1k81k,0.900496660387053,0.353049060064191
uc2.ark+=13960=t7np1xq4d,0.783736836391271,0.33352534562212
nyp.33433082251855,0.799719642544244,0.266213262084042
mdp.39015013429249,0.750192752505783,0.246210569438755
mdp.39076002660483,0.758691649518033,0.355813953488372
nyp.33433082524822,0.921985815602837,0.547722342733189
nyp.33433074926712,0.705947955390335,0.264973199720345
LindsayVoyageToArcturus1920,0.841419073343029,0.252141699467469
4485,0.985586624387431,0.329355608591885
4463,0.936976170912079,0.301835690640987
nyp.33433082514302,0.754306510311363,0.28070611636002
4459,0.840781124318527,0.258015843078084
4458,0.805333142693737,0.286993285252425
4497,0.925149468126407,0.262695816835944
mdp.39015063960556,0.773086536512869,0.289490445859873
nyp.33433075746812,0.696189290161893,0.232969746861494
nyp.33433074970710,0.679574732267577,0.267862864466517
mdp.39015031235545,1.1424544258598,0.522277227722772
4449,0.674788935410804,0.240559440559441
nyp.33433076047608,0.717950052029136,0.248249522597072
4625,0.619099690176781,0.319367588932806
4529,1.11476817401259,0.550221565731167
mdp.39076002194368,0.852475496355868,0.343065693430657
4528,0.664331070724765,0.341463414634146
4599,0.882067851373183,0.4875
nyp.33433075732655,0.788595191979036,0.259867135599844
mdp.39015002753815,0.723402574836111,0.267424242424242
4605,1.00092980009298,0.343974960876369
4514,0.802582496413199,0.383923215356929
4611,0.951990525644529,0.326997422680412
uc1.32106002123104,0.772017923362176,0.242647058823529
dul1.ark+=13960=t16m3xm4f,0.676707907477138,0.275515463917526
4705,0.809865635928585,0.321652526742899
njp.32101067301786,0.740042928690675,0.382749326145553
4708,0.686967883334738,0.234721681588167
uc2.ark+=13960=t93776z9n,0.702968270214944,0.253784505788068
mdp.39015063096088,0.8816,0.386067415730337
uc1.31822033251729,0.816247906197655,0.335380255077941
nyp.33433074968417,0.647180762852405,0.32103134479272
nyp.33433076073893,0.900861728199858,0.276897689768977
4730,0.876502969723309,0.341478129713424
4720,0.698018918436552,0.294957801341701
4655,0.76826043847086,0.261082474226804
mdp.39015062473205,0.806416131989001,0.321010248901903
4698,0.710301342307841,0.269603880355699
4690,1.11259008677747,0.3904
nyp.33433076072051,0.722994410031727,0.25351379489849
mdp.39015085351131,0.675159903533606,0.336807002917882
4748,0.658864541832669,0.298554913294798
uc2.ark+=13960=t9c53g45j,0.725458898643256,0.282762524766487
uc2.ark+=13960=t70v8bj6k,0.742137905873769,0.27183787561146
uc2.ark+=13960=t23b5ww6x,0.829741192763784,0.295473713803767
11113,0.708909370199693,0.261609907120743
11114,0.80327868852459,0.284453981878875
11109,0.734287174246295,0.28716020821284
10008,0.70582555519794,0.282926829268293
11018,0.641231246766684,0.237106918238994
10216,0.770469353031498,0.24845908607864
11123,0.587079731027858,0.231758704812597
11121,0.831608054452638,0.299292214357937
10235,0.858265812069174,0.336437246963563
11022,0.664321747581802,0.241894197952218
11156,0.780039234919078,0.277912294861447
11148,0.808071675160283,0.293259883344135
11141,0.697674418604651,0.264293721973094
11166,0.708419216743301,0.308068459657702
11169,0.793647205109365,0.283414774360448
10265,0.601250854049509,0.218695652173913
10250,0.808370947886746,0.408521303258145
11203,0.817770597738288,0.275824175824176
11191,0.918459302325581,0.295636861670906
11030,0.790230276604442,0.286017511276201
10270,0.893395186478045,0.277998017839445
10272,0.74255390352345,0.251539338654504
10269,0.961424332344214,0.598540145985402
LovecraftCharlesDexter1927,0.598438855160451,0.23050259965338
10286,0.638778889768882,0.236814891416753
11226,0.765094221367986,0.24191866527633
10053,0.693436227951153,0.259897828863346
10292,0.734100271274992,0.255532740132329
11234,0.794219121367783,0.280282122048451
11242,0.74205387438543,0.262141280353201
10298,0.825550660792952,0.282859818919763
10302,0.706790358147669,0.27740763173834
10312,0.75482947770093,0.237520938023451
10310,0.620648967551622,0.279035577771244
11100,0.918287607236898,0.379966887417219
11255,0.744364889949615,0.272447724477245
11252,0.560853658536585,0.226833428084139
10301,0.754830917874396,0.278481012658228
10065,0.874936191934661,0.382760389943561
11277,0.867011098354382,0.394132653061224
11285,0.634529029531407,0.23583460949464
11298,0.712401055408971,0.257683215130024
11302,0.769143199520671,0.255001205109665
11311,0.799192916942721,0.274426054458089
10086,0.802457002457002,0.374303898170247
10083,0.657356114059129,0.26058453974324
10336,0.653321349783479,0.279503105590062
11305,0.471401846229337,0.192151316952448
11300,0.811337615191287,0.259733188129594
10330,0.912058428976002,0.320179993077189
10337,0.708990340955998,0.276759314015376
11349,0.80863350485992,0.252145031829505
10362,0.752027434079429,0.233711643547709
10361,0.639614208421548,0.266684114106255
10365,1.06131814225809,0.348245010323469
10359,0.630647547513372,0.231127679403541
10353,0.887063371531133,0.325721961047683
10357,0.842234374201462,0.284883720930233
10355,0.699541441379782,0.264
10096,0.842199397005468,0.285125968992248
11323,0.729720744680851,0.292643229166667
10090,0.688145934503798,0.268151016456922
11339,0.650875162736873,0.270648756787654
11316,0.638922749822821,0.219585561497326
11384,0.745082349803294,0.267166042446941
11385,0.571668470351159,0.209318497913769
11383,0.912962733688251,0.325072417122626
11364,1.7692036645525,0.740450538687561
11358,0.466695621273739,0.201056398023513
11043,0.715694219340897,0.254812319538017
11044,0.821854614913324,0.269927889300331
10377,0.809651212111325,0.265973534971645
10380,0.992577550591695,0.283768182867698
11416,0.717944561517264,0.254635618801207
11046,0.665376752336449,0.24059380598925
10108,0.601308930405997,0.204299196085285
11404,0.798284145504461,0.284390385172314
10403,0.746404578253297,0.248504188272836
11396,0.664669260700389,0.255564082885649
10435,0.873786975330293,0.282872642727977
11442,0.622151505175756,0.218016890835158
10460,0.82864153772749,0.30595084087969
DinesenGothicTales1934,0.919059478464694,0.331870061457419
11472,0.829052144875417,0.309333333333333
11469,0.713810725940521,0.270359070640695
11468,0.655225661542781,0.271882013465854
11462,0.735583420934074,0.24508547008547
10476,0.661522814154947,0.224079754601227
10117,0.649329407916258,0.357193479801559
11499,0.628332628015235,0.216325612772656
10490,0.925463697166104,0.359941413401684
10494,0.933313262080385,0.332298136645963
10514,0.933618954214629,0.302538602460089
11552,0.630514285714286,0.248074454428755
11545,0.769356453908185,0.28187134502924
10531,1.04595481753234,0.573516766981943
10526,0.665761869709238,0.249136442141623
11519,0.703904745228506,0.240183792815372
11535,0.65454711135411,0.235822472701656
10561,0.957110241356817,0.331715771230503
11591,0.674769112365316,0.243040685224839
11575,0.958117066652963,0.302072430395646
11061,0.834822536609581,0.290097629009763
11564,0.762257268533419,0.275136848170556
11584,0.857434154630416,0.279750609921388
10543,0.800109662483246,0.273669064748201
10542,0.785167304811054,0.297536323436513
11606,0.59262033153585,0.227418163918287
11593,0.73261957730812,0.245911388641094
11592,0.927031509121061,0.37960855712335
10588,0.863980409617097,0.311649518752074
10889,0.926616541353383,0.366883116883117
11101,0.9383118920615,0.373387644263408
10622,0.695649250218546,0.303281027104137
10621,0.768899020393075,0.289517470881864
11664,0.754625854607038,0.320226591136288
10151,0.835135535476226,0.320152713389692
11675,0.715178714537586,0.284455632473254
10645,0.719481583935249,0.274289806636429
11681,0.773473370064279,0.260743474822041
11074,0.604257320945549,0.24672187715666
11073,0.89521494370522,0.343458646616541
10679,0.781435271214937,0.299405155320555
10690,0.824994643239769,0.273607038123167
10661,0.801280980228349,0.290748898678414
10665,0.716624985113731,0.297288573273079
10688,0.843456254519161,0.325754884547069
11709,0.714561855670103,0.295093296475467
11703,0.758184523809524,0.273551311103917
11711,0.424264221063358,0.201635573728597
11730,0.655038405267008,0.238427947598253
11736,0.909931362935985,0.325776072549704
11724,0.958184444613396,0.345370978332239
10700,1.03160345974717,0.488954344624448
10723,0.772224132004125,0.274231067459292
10736,0.742242625180651,0.287089871611983
10733,0.837403553479153,0.378971255673222
10746,0.780474481036367,0.302643856920684
11081,0.647622724055845,0.230195303928023
10761,1.10160119247968,0.409499820079165
11778,0.78636127969746,0.230244755244755
10778,0.736245132893178,0.307952622673435
10774,0.758564731337901,0.317749904979095
11782,0.7734375,0.368908382066277
10793,0.870069365358733,0.333333333333333
10765,0.798679349107774,0.319804058782365
11809,0.671095465213112,0.225849882194547
11803,0.6738100252738,0.244696807370902
10829,0.748126463700234,0.232081124683107
10827,0.63663951445456,0.273422562141491
10828,0.71510350795447,0.282989849277145
10181,1.36912751677852,0.686967113276492
10835,0.905433978221799,0.32447973713034
10834,0.624292007551919,0.290514525726286
10832,0.671499716320999,0.260226972816046
10803,0.748831573481046,0.266044606281293
10808,0.779151943462898,0.304265041888804
PeakeTitusGroan1946,0.861106664532309,0.240769230769231
10814,0.726430357405501,0.289180990899899
10853,0.770883990901247,0.293615676359039
11829,0.796197471010691,0.202675668917229
10838,0.717514914243102,0.246584398413398
11836,0.881632057579147,0.272704016372474
10862,0.72078192153057,0.220365212008666
10877,0.735539277595352,0.284273558146864
10874,0.71796110111077,0.226468910439247
10911,0.795961295750947,0.256756756756757
10916,0.625005475971437,0.224892314667876
10922,0.692526075418132,0.220114285714286
10923,0.773705696789757,0.270989595935156
10883,0.961138478379858,0.42914371557336
Derleth1948,0.897005113221329,0.533751962323391
10917,0.673524946337888,0.238839285714286
11860,0.811699739061836,0.28627553693033
11877,0.758700696055684,0.277234636871508
11882,0.84755007993981,0.333479404031551
11096,0.663223493255933,0.229894394800975
10954,0.748331998932479,0.299539170506912
10951,0.822836941468037,0.249008592200925
10968,0.781011831313058,0.272529069767442
10962,0.813272513243084,0.304376657824934
11900,0.76677839270403,0.260895345389861
11896,0.913053935421803,0.298404095152063
10993,0.795475372279496,0.277752081406105
11928,0.748241539482415,0.271794871794872
11921,0.751722978651874,0.294952681388013
11927,0.633947592671495,0.24281805745554
11932,0.944403489372159,0.290153846153846
11004,0.801686217008798,0.307579641157085
11007,0.734806030586789,0.243295019157088
11098,0.795700268733204,0.279113753039719
11099,1.02755503717743,0.507292327203551
11907,0.617732366512854,0.21807683766378
11903,0.723767306290989,0.271943995691976
10202,0.766762404674656,0.253998280309544
10970,0.696568884232582,0.25031605562579
10986,0.981553872465184,0.327696146382035
10983,0.825220754579289,0.311917443408788
11013,0.642763049563642,0.278108465608466
20041,0.658379466532461,0.21103552532124
20032,0.930930266843579,0.349867474441499
20008,0.979005614777443,0.335828513099694
20002,0.649583938713512,0.241387795275591
20026,0.673959016991176,0.26251859196827
20021,0.796949785024742,0.294658753709199
23468,0.796822023176965,0.27106466361855
20044,0.641334730957372,0.232055283102987
20049,0.933020704300124,0.368200836820084
20065,0.762706969580285,0.316322555512271
20078,0.921259842519685,0.362240982348427
20079,0.715699764747659,0.25656275635767
20075,0.837880240564804,0.384421052631579
20070,0.845861343111292,0.313538545355489
20106,0.744208925856363,0.310504201680672
20114,0.945625841184388,0.29718875502008
20083,0.646845629338411,0.235137102644989
20089,0.876056879323597,0.353145336225597
20088,1.03121491129576,0.385118560915781
23474,0.863732543377063,0.275570776255708
20102,0.833737618758844,0.370090634441088
20136,0.853109637847833,0.267260138476756
20139,0.654209020634244,0.266413456321215
20162,0.864924114671164,0.321533923303835
20163,0.88177426438296,0.38881247134342
20133,0.729999110082762,0.325811559778306
20152,0.853133030243131,0.326633165829146
20151,1.02001605060662,0.340114762649974
20176,0.814249585767856,0.326690113325518
20194,0.727821836960531,0.234625024098708
20205,0.743201888607152,0.332028191072827
20240,0.896871040062384,0.325892857142857
20222,0.726185731367079,0.305363321799308
20233,0.751142931079099,0.29321181646763
20218,0.748394495412844,0.298931195724783
20219,0.913091613617492,0.356126482213439
23487,0.694087403598972,0.258915627718179
20290,0.756767876244549,0.289046353705344
20293,0.851970644196793,0.295519001701645
20270,0.632939714108142,0.261568436434486
20350,0.805243538153899,0.243270189431705
20352,0.811754068716094,0.280589680589681
20335,0.81237955400569,0.285030576974209
20380,0.737405949474314,0.228307783896413
20371,0.669098561908102,0.305454545454545
20370,0.785256579992586,0.250845165652468
20374,0.718847514042022,0.268699504821475
21104,0.763593180083128,0.359663191659984
BlochPsycho1959,0.953648462597522,0.343804537521815
JacksonHillHouse1959,0.857961552412042,0.312294543063774
20390,0.716036368427988,0.280259365994236
20393,0.765849227974569,0.343973120537589
20427,0.677250382786687,0.269824374667376
20428,0.892435538987263,0.281733746130031
20414,0.82540692127555,0.251608885198256
20417,0.816153457849571,0.338132295719844
20433,0.787115711416654,0.294598540145985
20471,0.864527177015285,0.266602870813397
20474,0.80556862007337,0.337867485739359
20450,0.64330737856878,0.245521927115503
20496,0.728966986155485,0.299452429842574
20481,0.762385008517888,0.301040312093628
20480,1.04897836538462,0.361976707585773
20485,0.659777424483307,0.267744587558235
20505,0.861919373611258,0.343137254901961
23507,0.67165879863259,0.219854280510018
20526,0.795490691364955,0.319640564826701
20522,0.868263473053892,0.307952103162419
20544,1.04882943143813,0.412371134020619
20563,0.8125,0.306662515566625
20533,0.85387811634349,0.240622906898861
20582,0.895315165218771,0.263988522238164
23514,0.719141686610149,0.222270647199826
20573,0.758165925471553,0.273792093704246
20572,0.688527761656026,0.304074074074074
20592,0.717846532859938,0.290782608695652
20665,0.698744186046512,0.245434477222557
20618,0.785402759234535,0.315583398590446
20661,0.97917751171265,0.325985477178423
23516,0.740667556742323,0.264803410705827
20642,0.858325280450401,0.257917656373713
20648,0.674853384311311,0.242361684558216
20649,0.661811023622047,0.313577133249264
20653,0.936783299029697,0.369666244190959
20655,0.674155283968368,0.37515006002401
20620,0.956330576048886,0.407014305491463
20632,0.781827581750032,0.239774557165862
20709,0.719413990491899,0.285361842105263
20684,0.659509932199358,0.241486810551559
20694,0.588879456706282,0.270235407932925
20698,0.873896595208071,0.296703296703297
20683,0.789963989353374,0.29825598581141
20720,0.865405040069518,0.362515413070284
20723,0.887117701575533,0.311335166513902
20677,1.0157898021594,0.356566397652238
20673,0.655430947580645,0.256035934868052
20671,0.856456593846506,0.416629213483146
20712,0.68431921435455,0.252293577981651
20767,0.86154358504704,0.292705447830102
20737,0.815484922575387,0.310726023304452
20727,0.662888515009298,0.297739440809042
20755,0.796660002352111,0.336596893990547
20750,0.982420007355645,0.352572145545797
20743,0.764817918634771,0.344135258893977
20734,0.746363441321605,0.249319656688298
20791,0.836211668327245,0.259632616487455
20772,0.844777960526316,0.302266198531759
20794,0.741357680512963,0.268518518518519
20820,0.80739164979368,0.232201914708442
20833,0.825661853188929,0.309737454303755
20837,0.619413293376724,0.187950511027434
20821,0.704032328911535,0.272072636192862
20839,0.725402907697509,0.274752475247525
23531,0.789089055064582,0.271711635750422
20842,0.7992768403486,0.332549941245593
20819,0.787842138765118,0.27852708199529
20855,0.844708658558722,0.366483283961066
20866,0.67620549797206,0.261684578855286
20922,0.802584916069036,0.315717227179135
20919,0.732121303560652,0.264356185175816
20871,0.708799235080078,0.21093097108474
20898,0.719208751346143,0.267427122940431
20899,1.03120759837178,0.464795918367347
23537,0.722178477690289,0.204983922829582
20956,0.560541913632515,0.280430107526882
20942,0.770672407243257,0.306661080854629
20936,0.747632337466258,0.258376288659794
20961,0.573640293555846,0.265511178095956
20979,0.738743746525848,0.331687612208259
20996,0.786980416440901,0.267061663375027
20982,0.793483856733103,0.291528239202658
21035,0.792633410672854,0.416489361702128
21028,0.857218652361021,0.318859794497846
21043,0.784908639747349,0.262614455484122
21116,0.816177762164061,0.259933272672126
21143,0.790986868284918,0.367144977733795
21142,0.697008274984087,0.261058344640434
21088,0.879866518353726,0.366574694521088
21147,0.724275246893915,0.303669724770642
21094,0.918532847258388,0.27307895199578
21114,0.899866041527127,0.296505905511811
21079,0.766038466503163,0.248635824436536
21127,0.817654639175258,0.310875842155919
21126,0.874320923778839,0.237266687757039
21221,0.803408982093268,0.299916224518291
21187,0.757675172134467,0.234937402190923
21211,0.828285634898583,0.331475287997027
21179,0.707700144324646,0.300149925037481
21288,0.973162027123483,0.28542345276873
21286,0.717352998760034,0.246117847266539
21318,0.772933448033159,0.240759075907591
21362,0.867212917218942,0.255178492728074
21351,0.782489413729349,0.279537317543376
21356,0.813793103448276,0.303865652724968
21355,0.896101605221379,0.258661778185151
21335,1.03714598834862,0.36
21379,0.712370351631672,0.301047120418848
21304,0.79291446467019,0.301622095572117
21341,0.693025667617319,0.287421383647799
21330,0.741530600910807,0.315817409766454
21453,0.80925386854604,0.240097714186006
21473,0.718300338000966,0.28014505893019
21443,0.712281795511222,0.266311246509266
21470,0.843634055848467,0.306019539867633
21412,0.760650099844686,0.274535123966942
21469,0.744071199869756,0.242360747337175
21417,0.806106870229008,0.252929142644597
21423,0.632853056467846,0.228013029315961
21390,0.61122459950543,0.24309500489716
21416,0.816454134101193,0.237703451976391
21569,0.913460142297082,0.310026004045074
21565,0.709100721851177,0.25407245319718
21560,0.735945628461151,0.344896331738437
21500,0.734967497291441,0.251124437781109
21494,0.754871124545566,0.245356037151703
21578,0.777043666286263,0.287366046249295
21579,0.933290239172592,0.306545879602572
21501,0.903574608828393,0.355273916598528
21511,0.877235347865814,0.296914095079233
21589,0.783715489003276,0.309384164222874
21542,0.896137191115324,0.20814030443415
21552,0.795346586910626,0.257316053511706
21519,0.670651571530362,0.282660332541568
21488,0.664283010137551,0.236511156186613
21670,0.591683670655711,0.240580388485841
21620,0.757483110607032,0.267926854325046
21685,0.669712902687364,0.222222222222222
21611,0.820954408817635,0.293170295257978
21607,0.656834414699308,0.248181617809125
21631,0.881567289075575,0.260709689281118
21672,0.879686019759101,0.324293133294864
21603,0.913083257090576,0.309259259259259
21739,0.74595225607796,0.205903878994877
21749,0.683033026078095,0.266845049866213
21686,0.99686155582199,0.278764805414552
21734,0.670466549295775,0.239815526518063
21845,0.856970515851952,0.278857142857143
21851,0.917632850241546,0.336088154269972
21904,0.810781709855718,0.30247835174679
21877,0.708284428794992,0.277014770665976
21876,0.837688903732153,0.253919694072658
21905,0.541242245538791,0.250377529447297
21900,0.752594033722438,0.255525152599453
21864,0.72700811296216,0.219768381362779
21866,0.620728041856841,0.237224314147391
21967,0.695106066244883,0.210622950819672
21999,0.855488022881659,0.300539083557952
21929,0.604327824160845,0.202351076476027
21920,0.941901808003631,0.285980437820214
22029,0.722285910810501,0.270146257527961
21981,0.803966730646193,0.290887145443573
22133,0.825360791308578,0.225239616613419
22054,0.68590304863488,0.276555625392835
22097,0.736199286534857,0.282534246575342
22073,0.726033810143043,0.238477413437285
22107,0.838608048116855,0.262997974341661
22103,0.696165554564743,0.204595327223441
22168,0.722566081701012,0.269567845270474
22221,0.761706864564007,0.288573811509591
22241,0.788199844479005,0.326355140186916
22193,0.768162393162393,0.272001934235977
22305,0.669119192768552,0.228442280945758
22340,0.733631785114717,0.277065161621344
22325,0.858214772948743,0.343483104344597
22332,0.823213486498583,0.309716599190283
22375,0.785990155244226,0.295770650014192
22488,0.770209045385899,0.255061793321062
22499,0.894131084167985,0.338152327221439
22492,0.783874733878168,0.290822784810127
22498,0.884701890068263,0.250721570136617
22530,1.00701267141121,0.319723018147087
22723,0.922723627615368,0.33598615916955
22685,1.01939064551044,0.251294874084658
22766,0.848232362560349,0.347508305647841
22783,0.847512651580254,0.251874573960464
22692,0.692751423149905,0.259468957438501
22748,0.784234868288759,0.369353410097431
22628,0.67580946198166,0.276031702650998
22623,0.681594545384109,0.218327402135231
22803,0.716553589641258,0.24627695043343
22678,0.819609034741213,0.343577620173365
22676,0.753694988027413,0.269506628993697
22708,0.869724610483132,0.281296335522135
23601,0.890314445267309,0.248205928237129
22649,0.82452715891499,0.315628815628816
22609,0.597701592688288,0.243455497382199
22741,1.06755379388448,0.365214832254267
22732,0.772042860144268,0.244780014914243
22787,1.01320667284523,0.370642912470953
22878,0.869105213184428,0.297042658989793
22897,0.788572483500254,0.250792393026941
22817,0.714538558786346,0.260561660561661
22904,0.803780264239206,0.291478696741855
22960,0.795869855890655,0.302992903424869
22894,0.780837832296863,0.298942481299974
23062,0.880463286713287,0.357997010463378
23092,0.763392062644599,0.285809906291834
23109,0.679073462901846,0.290489213005166
23200,0.815470710790251,0.221360381861575
23231,0.596751769464105,0.236981677917068
23059,0.609689587783484,0.26116407425991
23165,0.797016559463528,0.236441798941799
23126,0.829660067239447,0.257707846055709
23075,0.838745280278827,0.290491118077325
23191,0.738781925343811,0.292064537372407
23139,0.759158689248895,0.260348337480208
23117,0.792387968078576,0.278216704288939
lovecraft_1920s_a,0.62191670036393,0.288590604026846
lovecraft_1920s_b,0.557398076042144,0.241791044776119
lovecraft_1920s_c,0.627746550843127,0.254420691475323
lovecraft_early,0.607195086282539,0.272270596115204
lovecraft_innsmouth,0.698901438960235,0.300559552358113
lovecraft_late,0.675405649038462,0.257953989231522
lovecraft_mountains,0.531234042553192,0.225692398350029
lovecraft_reanimator,0.598553913863565,0.271299093655589
lovecraft_shadow,0.535082367297132,0.251582278481013
lovecraft_ward,0.583312812936058,0.233724914341654
lovecraft_whisperer,0.583791895947974,0.26503164556962
