doc_id,walker_ratio_no_set,walker_ratio_set
nyp.33433074968045,0.531916803159146,0.633699633699634
uc2.ark+=13960=t3125st2r,0.519977070793924,0.613856950873525
uva.x001705067,0.530816594019569,0.56227027027027
mdp.39076002607435,0.495351971524346,0.608365019011407
mdp.39015010776881,0.524795092992808,0.635950776443012
nyp.33433082530043,0.543250233493785,0.636487098234495
nyp.33433068179559,0.550208903616194,0.620037598142209
uc2.ark+=13960=t2h70dm6b,0.526881720430108,0.647449521785335
uc2.ark+=13960=t7pn9035n,0.556498030899727,0.626578900551503
nyp.33433074807342,0.469266824473672,0.591061778881262
nyp.33433082485636,0.475091925653554,0.590350681259772
nyp.33433076054620,0.508152475320738,0.599387953818334
uc2.ark+=13960=t1pg1k81k,0.568690437948388,0.679375639713408
uc2.ark+=13960=t7np1xq4d,0.532519886261383,0.602881933684537
nyp.33433082251855,0.534338295803097,0.602827239363871
mdp.39015013429249,0.509194367646113,0.580124223602485
mdp.39076002660483,0.512197671987175,0.595777951524629
nyp.33433082524822,0.533191612716204,0.678745267712277
nyp.33433074926712,0.527001236967662,0.602593733949666
LindsayVoyageToArcturus1920,0.725422913843598,0.638436935057711
4485,0.690731654715048,0.59628217349857
4463,0.637954711468225,0.526871131119865
nyp.33433082514302,0.556433564501423,0.609383675735702
4459,0.683628719509985,0.577071391349661
4458,0.703354564755839,0.597093307278945
4497,0.688760675303323,0.550653740104954
mdp.39015063960556,0.475395746722098,0.635847674844379
nyp.33433075746812,0.544564929912722,0.603087770483832
nyp.33433074970710,0.462672258837627,0.626681614349776
mdp.39015031235545,0.508330141708158,0.660564691281415
4449,0.736493540388882,0.643989071038251
nyp.33433076047608,0.518506499052044,0.607857672349889
4625,0.653606130026068,0.585136217948718
4529,0.721153846153846,0.665437479047938
mdp.39076002194368,0.496529731757644,0.613375640712717
4528,0.689551339957844,0.626217645421653
4599,0.74862002088617,0.702027027027027
nyp.33433075732655,0.529886000911993,0.580508921972337
mdp.39015002753815,0.505748319622142,0.632622181873203
4605,0.724360103692145,0.576060968320383
4514,0.704054382131585,0.646337629676202
4611,0.648357906726571,0.468592964824121
uc1.32106002123104,0.500545102866186,0.527482957977392
dul1.ark+=13960=t16m3xm4f,0.536238507446637,0.603417796110784
4705,0.73662150719729,0.670286707211121
njp.32101067301786,0.556057941890647,0.667940052894505
4708,0.697833124862041,0.597482912010416
uc2.ark+=13960=t93776z9n,0.551206799970774,0.632661130881771
mdp.39015063096088,0.596338747351839,0.632847935068035
uc1.31822033251729,0.521420218985862,0.642515923566879
nyp.33433074968417,0.590265486725664,0.657272986051808
nyp.33433076073893,0.454728669014383,0.624426605504587
4730,0.697809728943467,0.592761557177616
4720,0.694394924496644,0.602296072507553
4655,0.71374879612882,0.638741872070165
mdp.39015062473205,0.486426531347919,0.655078534031414
4698,0.679754107971391,0.584516269927932
4690,0.719063460219914,0.628229849595064
nyp.33433076072051,0.488083102762002,0.613926975812664
mdp.39015085351131,0.514111922141119,0.607919930374238
4748,0.695019459642394,0.623608017817372
uc2.ark+=13960=t9c53g45j,0.522320950647682,0.631604459524964
uc2.ark+=13960=t70v8bj6k,0.548204345041628,0.610236724248241
uc2.ark+=13960=t23b5ww6x,0.550854736375474,0.639491046182846
11113,0.717483660130719,0.613954860598908
11114,0.717909183695629,0.65097335358277
11109,0.703075051628052,0.615720524017467
10008,0.737991748931781,0.647347224654176
11018,0.732046678635548,0.604870956015994
10216,0.710763308882272,0.577499414656989
11123,0.730241624951868,0.623033187888404
11121,0.67779632721202,0.633346124328473
10235,0.742327795890907,0.663998170173833
11022,0.658735739959369,0.492709658479303
11156,0.708846195012309,0.628667998156399
11148,0.702265372168285,0.616239469438968
11141,0.697379223239659,0.600686856072432
11166,0.734637702722809,0.653104925053533
11169,0.734099655661333,0.632979619336365
10265,0.649164621483859,0.546757518796993
10250,0.740337409622423,0.667820069204152
11203,0.718454798521426,0.612360240815825
11191,0.694457540498237,0.551509054325956
11030,0.731238514144549,0.612566215420836
10270,0.713546242884975,0.598730606488011
10272,0.689619859085696,0.57213052790727
10269,0.739387956564659,0.697307335190344
LovecraftCharlesDexter1927,0.69233935855694,0.599742783652472
10286,0.696862435135228,0.622958542713568
11226,0.719051066436487,0.614317288801572
10053,0.726932668329177,0.647637051039698
10292,0.695109987137282,0.579580697183972
11234,0.663004116500046,0.565482710061023
11242,0.756862362020123,0.651221144195383
10298,0.699489717024896,0.618013527945888
10302,0.713514665151623,0.642687602702209
10312,0.668249670404446,0.525956284153005
10310,0.693790734886625,0.625868791320563
11100,0.696042458393395,0.595487179487179
11255,0.692752539056881,0.608741815607857
11252,0.682850806209914,0.615945716709075
10301,0.709139608614846,0.628609359442416
10065,0.650649495663825,0.632941804591564
11277,0.714767525897374,0.647018505825908
11285,0.69892337560828,0.602067183462532
11298,0.733003446483239,0.581464340809303
11302,0.639891611687088,0.52755065766086
11311,0.704427612850752,0.612980409750262
10086,0.696960465746006,0.651033894691963
10083,0.667508141266756,0.553484370519071
10336,0.706453903359617,0.612006578947368
11305,0.735600161117078,0.587375141592009
11300,0.699264601895064,0.617516629711752
10330,0.683858177221009,0.591698113207547
10337,0.708791414956287,0.615185950413223
11349,0.70111461109765,0.610915492957746
10362,0.716116120246766,0.587392202113446
10361,0.665614492554724,0.573709050527485
10365,0.650930815597162,0.570703764320786
10359,0.650096692616651,0.563086548488008
10353,0.705347878515943,0.617021276595745
10357,0.716504030547306,0.597682565346268
10355,0.700808542155289,0.578284343131374
10096,0.716506872560665,0.59765625
11323,0.685142085452404,0.614590876176684
10090,0.701602267306451,0.614668440053202
11339,0.682671957671958,0.596578189958427
11316,0.65826647078766,0.528952447797859
11384,0.619285099488634,0.538353819822623
11385,0.727711071192209,0.569184524386696
11383,0.731674173985254,0.603344250991208
11364,0.679855184897854,0.614220344948962
11358,0.718310164602806,0.618912975180647
11043,0.682457937088515,0.57615455868731
11044,0.707277359827526,0.538634658664666
10377,0.659111730231041,0.449807405078217
10380,0.742122322435175,0.559190031152648
11416,0.707373102959505,0.615072316670896
11046,0.694748431869745,0.593143690736689
10108,0.73004279179578,0.565416547380475
11404,0.683087597571552,0.61547249877591
10403,0.706619697002442,0.575195626540894
11396,0.677386259109885,0.593190998268898
10435,0.692088747871124,0.563926015930876
11442,0.663584279827118,0.541788917763434
10460,0.66215521208348,0.599337748344371
DinesenGothicTales1934,0.746740547588005,0.581022103336618
11472,0.670267905223479,0.461657549798741
11469,0.684799653923106,0.569796635701732
11468,0.675000780347723,0.597558786573326
11462,0.678710014021587,0.530819274451428
10476,0.647189349112426,0.509276295614842
10117,0.718458479889891,0.664421553090333
11499,0.69012192087584,0.583766233766234
10490,0.665694531741043,0.529509559434746
10494,0.690198766278273,0.598001816530427
10514,0.6673055028463,0.59683347469607
11552,0.730255564715581,0.614147322244562
11545,0.685134174515728,0.628003314001657
10531,0.62530517578125,0.570486111111111
10526,0.732991953182151,0.592055701403949
11519,0.715984920266919,0.595582910934106
11535,0.651371100809303,0.537774537501139
10561,0.709263446167564,0.575034340659341
11591,0.759366587490103,0.654396055875103
11575,0.658518638166514,0.498015873015873
11061,0.742121269209032,0.605564858946284
11564,0.677114093959732,0.600473186119874
11584,0.684316726969107,0.585014836795252
10543,0.720345454066721,0.598178622783192
10542,0.733577859286429,0.650212608615271
11606,0.728013111447302,0.627241223444327
11593,0.632021291497409,0.547447493484593
11592,0.671771564074696,0.551068883610451
10588,0.670629512569954,0.606993261700965
10889,0.697154411108798,0.583729433272395
11101,0.719187832471716,0.581004657351963
10622,0.664381344710902,0.5909162592651
10621,0.662347771500314,0.565780216687773
11664,0.731476091476091,0.600572655690766
10151,0.681891456206341,0.586271676300578
11675,0.667918473251169,0.604638903531892
10645,0.710617738410215,0.567036941358822
11681,0.628950695322377,0.536991869918699
11074,0.754036976363211,0.625702655553402
11073,0.69207534196115,0.574538357603963
10679,0.720607064848987,0.611779493625426
10690,0.698939945200557,0.615022685262981
10661,0.672988399926349,0.614184654453111
10665,0.672496187086934,0.597810979847116
10688,0.644589315024158,0.590114068441065
11709,0.662310650655365,0.603313654541992
11703,0.679534141072603,0.615370539798719
11711,0.698694516971279,0.572346327931085
11730,0.667306992356533,0.573182591782154
11736,0.671386524540609,0.551470588235294
11724,0.72901987827182,0.593228819212809
10700,0.71807392755594,0.671397379912664
10723,0.633736163841506,0.567166231266327
10736,0.738842726623303,0.643390514631685
10733,0.690079376702498,0.60533542565712
10746,0.651193922978737,0.606628492104807
11081,0.71931996617949,0.60908976457258
10761,0.717900558251161,0.586960261482883
11778,0.734799186236072,0.577917068466731
10778,0.667975382003396,0.616984402079723
10774,0.657952871870398,0.589172625127681
11782,0.734168595941713,0.642307692307692
10793,0.776071642852381,0.625871417505809
10765,0.662403688265757,0.594148537134284
11809,0.690776666442908,0.551072885263345
11803,0.711101409202261,0.58900073655782
10829,0.750458764394564,0.623439000960615
10827,0.664064365181684,0.564694224235561
10828,0.678106715570692,0.621183370708987
10181,0.818936294564582,0.73455497382199
10835,0.690163082995741,0.593777646711884
10834,0.685751954044637,0.607744433688287
10832,0.70144936006078,0.593829564175528
10803,0.689386030325628,0.555056179775281
10808,0.70029101938763,0.595648604269294
PeakeTitusGroan1946,0.735843529597332,0.575045521546866
10814,0.667871916653899,0.611524163568773
10853,0.690321944161268,0.603031335149864
11829,0.66793618116315,0.517296328265055
10838,0.711401861528413,0.563809748057452
11836,0.686838764282692,0.544133192389006
10862,0.68793338333665,0.545203111495246
10877,0.710174679008659,0.606936416184971
10874,0.697050004836058,0.598459477561956
10911,0.636144803571011,0.550742273059138
10916,0.703741967477323,0.579006072623621
10922,0.730710340679171,0.610283998498686
10923,0.683281059592065,0.590841146894959
10883,0.702820087467954,0.627860696517413
Derleth1948,0.719293078055965,0.682490272373541
10917,0.675156174915906,0.543171919036639
11860,0.698099303755654,0.590573537762635
11877,0.658517150204643,0.606251228621978
11882,0.680016515276631,0.636522172396612
11096,0.710514506467914,0.55444468593784
10954,0.682895154540994,0.58113419427288
10951,0.711289174890945,0.565028634768151
10968,0.697461257402041,0.596486374325633
10962,0.685650440874502,0.615147671679652
11900,0.784019836423522,0.670609645131938
11896,0.648741751481937,0.545879867189858
10993,0.698131084634152,0.597785502768122
11928,0.683463852003178,0.58458813108946
11921,0.753423609517252,0.639279985742292
11927,0.741367159971811,0.611561318206375
11932,0.672496356443889,0.561002697128352
11004,0.728010666248382,0.620355411954766
11007,0.677638007786447,0.537892791127542
11098,0.735490168735183,0.603078358208955
11099,0.741079393398751,0.668100799016595
11907,0.657932421315621,0.5528761617684
11903,0.730435501198248,0.60840108401084
10202,0.662973865308883,0.51536149607614
10970,0.652914625419717,0.569913211186114
10986,0.742063962447547,0.613192060886435
10983,0.700280967505497,0.607692307692308
11013,0.680707857520986,0.621770516717325
20041,0.686469724171699,0.52243137254902
20032,0.71066876200454,0.593517635843661
20008,0.699396101254733,0.605385996409336
20002,0.676406894301225,0.589110262008734
20026,0.662475416706967,0.543228965339518
20021,0.735384615384615,0.604843953185956
23468,0.723114018441205,0.596168108776267
20044,0.694230307556883,0.578410645442109
20049,0.690097468525789,0.567768037761295
20065,0.714249674136989,0.636402939904885
20078,0.717814009661836,0.601296914914522
20079,0.654961635889717,0.522554485554992
20075,0.677203031678949,0.618170266836086
20070,0.695319804212726,0.552555047777316
20106,0.669786734206952,0.622177954847278
20114,0.7040858228108,0.601494396014944
20083,0.698037770090172,0.589266004415011
20089,0.702359623375138,0.618973214285714
20088,0.707474226804124,0.600685345696432
23474,0.712498062916473,0.592559332905709
20102,0.646701649175412,0.555935682517961
20136,0.728375955459092,0.560802340158796
20139,0.664023226430818,0.590902421129861
20162,0.663904695351236,0.602284898250625
20163,0.68941717791411,0.618598064668397
20133,0.699927306117764,0.611988054607508
20152,0.699568192928141,0.593967517401392
20151,0.679745908479368,0.516849771633132
20176,0.651399491094148,0.61942538593482
20194,0.672307692307692,0.562010582010582
20205,0.683226594602599,0.632622916227052
20240,0.712454502294667,0.624109486314211
20222,0.690076141052363,0.623428977946407
20233,0.706166503132312,0.594013560443195
20218,0.692395190120247,0.59727662749487
20219,0.642791800779265,0.605153782211139
23487,0.6919595314164,0.605413105413105
20290,0.690854199964482,0.633458007480449
20293,0.722414069110618,0.6015625
20270,0.64468924248606,0.569494225408204
20350,0.710307608146777,0.541517857142857
20352,0.705358840756095,0.593254232768964
20335,0.67337740944222,0.582070707070707
20380,0.700787230340988,0.559964151865732
20371,0.676739239239239,0.612086203065985
20370,0.692785053333628,0.559941520467836
20374,0.71660854100746,0.555968662860178
21104,0.68797472847306,0.592547092547093
BlochPsycho1959,0.702131454561669,0.638949144372138
JacksonHillHouse1959,0.706608591168519,0.621414215238443
20390,0.716851808083195,0.63028594442207
20393,0.662034794918601,0.634674922600619
20427,0.655290456431535,0.574343607305936
20428,0.68096257889991,0.574679571017526
20414,0.678390955884081,0.555337262606418
20417,0.666613804860643,0.58515625
20433,0.63060047224796,0.597242035187827
20471,0.668436456572818,0.528046238393026
20474,0.677985857486984,0.641491395793499
20450,0.674209205020921,0.594035858031467
20496,0.659985342616343,0.592814371257485
20481,0.721827848828855,0.591515729265968
20480,0.708015840502526,0.553630116522259
20485,0.699301957397812,0.588166373755126
20505,0.637244433898841,0.588969139855548
23507,0.675054998122015,0.525741176470588
20526,0.667400710863854,0.645833333333333
20522,0.694533437602482,0.576222890612633
20544,0.687761802332163,0.560441485634198
20563,0.67500544622758,0.581884287069238
20533,0.702878664354855,0.543363299841354
20582,0.697563118831301,0.591955960004494
23514,0.669490518309763,0.521047917599642
20573,0.703471281831093,0.608262108262108
20572,0.711234677113611,0.596181818181818
20592,0.753041818615589,0.625371655104063
20665,0.703966394359656,0.576221571718082
20618,0.674346201743462,0.635763047786831
20661,0.705416426096998,0.574881765633211
23516,0.709209520168228,0.587539851222104
20642,0.720800948032484,0.557176860188347
20648,0.659141908869808,0.530792100233595
20649,0.697453404687212,0.628721124077161
20653,0.68929121436352,0.598413379073756
20655,0.684722776226566,0.611603053435114
20620,0.692791014484695,0.56882463859208
20632,0.658775056829924,0.522444202959124
20709,0.653108150967333,0.554685353118989
20684,0.659631850435967,0.582091555913545
20694,0.626347218176522,0.576024909185262
20698,0.722272004624946,0.570633448184469
20683,0.676150255612358,0.550669772859639
20720,0.658493155766591,0.595477386934673
20723,0.711784830397438,0.594708829054477
20677,0.753576607056549,0.613056718690521
20673,0.670468118992094,0.585062893081761
20671,0.657987024373137,0.61621116561551
20712,0.68011274663326,0.582548136009832
20767,0.635111334759089,0.595365121707236
20737,0.652719121564551,0.562673664711331
20727,0.656897005223011,0.578335949764521
20755,0.646768989273568,0.539067231980618
20750,0.737792117195675,0.598220171390903
20743,0.681378060969515,0.570976253298153
20734,0.665920982085082,0.553019981834696
20791,0.700148452666438,0.567060212514758
20772,0.708975879794385,0.588162104514753
20794,0.68866368842383,0.584266556062491
20820,0.6641408696545,0.517917331914139
20833,0.678324225865209,0.603008622271143
20837,0.655272750191708,0.451179137167015
20821,0.666817376888587,0.585755566887642
20839,0.643224179006867,0.567041694242224
23531,0.710910456235462,0.595901834643793
20842,0.667451701931923,0.603312462128863
20819,0.714995171747827,0.587215350826494
20855,0.682284887924801,0.62582429270368
20866,0.615558261799388,0.507256637168142
20922,0.701550131926121,0.571674707098553
20919,0.681865711841313,0.586240444753301
20871,0.719462864328165,0.544215893108298
20898,0.67454852858298,0.599561403508772
20899,0.728028856354763,0.61798863355572
23537,0.630171780552778,0.446118551587302
20956,0.739124542620951,0.663721041318366
20942,0.688911322458955,0.597960512041658
20936,0.619175494481073,0.531822242072354
20961,0.674411358881916,0.582717968648789
20979,0.657266481952404,0.606110458284371
20996,0.673862199747156,0.546273906353045
20982,0.696113732306928,0.577043322912014
21035,0.639539389913082,0.576203542030432
21028,0.648422278458334,0.576515546291471
21043,0.712967060757413,0.551939546599496
21116,0.712857598638732,0.602701822916667
21143,0.68343023255814,0.630070993914807
21142,0.696921766638277,0.571139971139971
21088,0.69394741485795,0.609770808202654
21147,0.679755966023999,0.56946800308404
21094,0.702108079792731,0.533044707545503
21114,0.719824498567335,0.562788954142197
21079,0.667699806617394,0.520202615149016
21127,0.671084835192778,0.57689124317166
21126,0.684933537121949,0.516192889381582
21221,0.675417334532234,0.569405926142169
21187,0.705445970601398,0.550232318017553
21211,0.672838589981447,0.56314623338257
21179,0.676440139022406,0.563841284545314
21288,0.680803169457951,0.549462251091471
21286,0.67515229419326,0.547262569832402
21318,0.656950456950457,0.524846894138233
21362,0.710902915278247,0.555896951075396
21351,0.709561663634778,0.586772022241733
21356,0.677858378810063,0.550637895731611
21355,0.690000546567556,0.517662921348315
21335,0.747652582159624,0.612306232204998
21379,0.691970091027308,0.587800719833302
21304,0.664580426549731,0.632756866734486
21341,0.664070941540296,0.576883736788271
21330,0.654586336882481,0.527957910192096
21453,0.670847361475946,0.566545167963747
21473,0.640743208811885,0.56309026165041
21443,0.659542434458155,0.532827958370808
21470,0.664113197404293,0.585256631071306
21412,0.668685714285714,0.551791025475236
21469,0.648323880564077,0.517174048105086
21417,0.704101179074112,0.564131786158309
21423,0.662956538498603,0.552829064919595
21390,0.709594344984371,0.576923076923077
21416,0.697637760064394,0.560839160839161
21569,0.660524924155974,0.552062301701759
21565,0.646693868425465,0.534815538724652
21560,0.636734693877551,0.571538313808335
21500,0.653335920930426,0.495734253040479
21494,0.669948779153613,0.558613659531091
21578,0.691580231848688,0.577284245043971
21579,0.695949099663449,0.583383777239709
21501,0.668796440910597,0.58579534337703
21511,0.71541153527636,0.63469387755102
21589,0.679587468379062,0.584826762246117
21542,0.678875285328906,0.437141707734084
21552,0.705388370396693,0.548840321141838
21519,0.711730589335828,0.599587810981893
21488,0.69278972462781,0.562033742683347
21670,0.641987680876027,0.524635993011066
21620,0.675575682833633,0.541494205298013
21685,0.684800059050396,0.549392807099486
21611,0.696129015530607,0.608128449573507
21607,0.656259395453179,0.567137599430132
21631,0.668811262914885,0.505425115617218
21672,0.720147261332659,0.592025019546521
21603,0.694265402843602,0.565853021798721
21739,0.667801283372299,0.50610298792117
21749,0.670016044925792,0.553922789539228
21686,0.688671143035603,0.572206466250709
21734,0.66306081275819,0.545935690033952
21845,0.665238824984768,0.546726292856324
21851,0.682643471913871,0.531788931788932
21904,0.668670346501748,0.568058357907807
21877,0.66210953346856,0.562582693834348
21876,0.659959824809827,0.524839506172839
21905,0.663434704830054,0.582443257676903
21900,0.68628190370341,0.567308788327824
21864,0.660520440372623,0.488581130567947
21866,0.675576546249309,0.579616858237548
21967,0.680988535800483,0.498495748855461
21999,0.640952458615347,0.53963877016407
21929,0.635471994205698,0.493064055487556
21920,0.693038249154355,0.570296048556918
22029,0.652772511848341,0.562442183163737
21981,0.631604822661828,0.587049884373968
22133,0.690621169970624,0.553127781824067
22054,0.722261431596152,0.623307720453714
22097,0.633610994389105,0.556690629335351
22073,0.681724137931034,0.562429413979169
22107,0.682024975627872,0.563448973957854
22103,0.636382325354302,0.493861305990286
22168,0.675492646631402,0.563331767653045
22221,0.638208972915308,0.554164868364264
22241,0.671070740434902,0.581929555895865
22193,0.642281170683498,0.510277972436347
22305,0.673588688080555,0.522464352972828
22340,0.679267045901382,0.58627316403569
22325,0.670269044740024,0.557495051286665
22332,0.694244820338304,0.582142857142857
22375,0.635482235016855,0.568781500148236
22488,0.690730984524202,0.566620689655172
22499,0.626244372582588,0.51444247216395
22492,0.649689819430597,0.580747945664934
22498,0.699674163554001,0.539544637507489
22530,0.677118238391575,0.593254722961836
22723,0.691385788333379,0.587981350371266
22685,0.750913871031639,0.59012685613138
22766,0.665132438531892,0.560917721518987
22783,0.644175184948287,0.517577781683952
22692,0.651761387312883,0.504917406664757
22748,0.669394770225478,0.586563876651982
22628,0.657423252890022,0.577681785457163
22623,0.651681292612929,0.508611955420466
22803,0.678449712208422,0.523948401570387
22678,0.61274058808376,0.520178571428571
22676,0.682823972176952,0.563394454382826
22708,0.696592514124294,0.536969174391033
23601,0.728738784884586,0.563842688842689
22649,0.650200654768191,0.544171779141104
22609,0.709900971351751,0.583980283425755
22741,0.727569500758946,0.592669535539397
22732,0.630778104314867,0.551521893012438
22787,0.686065077355063,0.613466823714173
22878,0.732884399551066,0.587867326156532
22897,0.6706526030797,0.544865768306696
22817,0.686986006256908,0.584665402329992
22904,0.662859602917342,0.556694426649584
22960,0.683511039961337,0.592712028377943
22894,0.650668590134828,0.537087029181129
23062,0.666528411447532,0.546539792387543
23092,0.661739895840974,0.584765695675774
23109,0.649850385847026,0.568547116293728
23200,0.698850551594445,0.531547522994998
23231,0.643757418187984,0.574453915823122
23059,0.672009216403581,0.551654287643484
23165,0.666615068220517,0.535066772795613
23126,0.680686437978905,0.522159029938835
23075,0.653614457831325,0.557087919374088
23191,0.628688703006934,0.543994756677044
23139,0.668594465271367,0.544570502431118
23117,0.680421063389458,0.542507204610951
lovecraft_1920s_a,0.733944040625311,0.637768465165008
lovecraft_1920s_b,0.703504908707221,0.589583923011605
lovecraft_1920s_c,0.719253639532499,0.602981029810298
lovecraft_early,0.730010834236186,0.635495811416326
lovecraft_innsmouth,0.716069299291576,0.611943539630836
lovecraft_late,0.706023093727244,0.574822171520601
lovecraft_mountains,0.70993304517332,0.592319302364582
lovecraft_reanimator,0.726247219574198,0.655526992287918
lovecraft_shadow,0.723085082203197,0.615751248297776
lovecraft_ward,0.708751850814358,0.587822979659153
lovecraft_whisperer,0.734334848784345,0.628099173553719
